2010,7.7,PG,Rafer Alston
2010,6.5,SF,Trenton Hassell
2017,10.3,SF,Jerami Grant
2017,23.3,C,Rudy Gobert
2015,11.1,PF,Joey Dorsey
2016,16,PF,Alex Stepheson
2016,15.6,C,Lucas Nogueira
2016,8.5,SF,Sergey Karasev
2017,1.1,PF,Chris McCullough
2017,12.7,C,Cole Aldrich
2014,8.8,SF,Chris Singleton
2014,16.5,SG,MarShon Brooks
2014,13.4,PF,Jarvis Varnado
2011,6.7,PG,Antonio Daniels
2011,17.8,C,Leon Powe
2017,13.1,SG,Eric Gordon
2013,11.2,PG,Keyon Dooling
2017,20.3,PF,Kenneth Faried
2017,7.5,PG,Isaiah Whitehead
2016,10.1,SG,Kevin Martin
2016,14,SG,Jamal Crawford
2017,17.6,C,Marreese Speights
2015,12.2,C,Joel Freeland
2017,8.4,SF,Wesley Johnson
2013,8.1,SG,DeShawn Stevenson
2014,22,SG,Dwyane Wade
2015,8.3,SF,Jordan Hamilton
2011,4.4,SG,Stephen Graham
2013,6,PG,Scott Machado
2015,6.2,SF,Gerald Wallace
2016,3.5,C,Tibor Pleiss
2017,10.6,SG,Treveon Graham
2014,8.4,SG,Shannon Brown
2017,27,SF,LeBron James
2013,8.4,SG,Jeremy Pargo
2016,9.2,SF,Chase Budinger
2016,11.6,PF,Cliff Alexander
2014,10.3,PF,Glen Davis
2015,10.5,SG,Brandon Knight
2014,12.5,C,Dewayne Dedmon
2013,8.5,C,Jeremy Tyler
2014,10.7,SF,Rashard Lewis
2014,1.7,SG,Othyus Jeffers
2017,10.8,SG,Gerald Henderson
2015,22.8,PF,Blake Griffin
2014,23.6,PF,Dirk Nowitzki
2017,17,PF,James Johnson
2010,15.1,SF,Tim Thomas
2017,19.3,PG,George Hill
2017,13.8,PF,Taj Gibson
2012,4.5,SG,Jason Kapono
2017,21.1,C,Jusuf Nurkic
2013,10.9,PF,Lamar Odom
2017,17.1,C,Willie Reed
2017,5.6,PF,Jared Sullinger
2017,15.8,PF,Derrick Favors
2015,11,SG,Jabari Brown
2011,9.2,SF,Pape Sy
2017,13.6,C,Justin Hamilton
2017,16.1,PG,Dennis Schroder
2017,18.5,C,Myles Turner
2016,12.9,C,Ryan Hollins
2012,14.5,C,Jordan Williams
2017,10.2,SG,Danny Green
2012,10.4,PF,Brian Cook
2016,15.2,SF,Joe Johnson
2013,16.7,PF,Arnett Moultrie
2016,15.1,C,Chris Andersen
2017,9,SG,Nik Stauskas
2011,14.3,C,Jeff Foster
2017,7.3,SG,Randy Foye
2017,12.4,SF,Mindaugas Kuzminskas
2013,-0.2,C,Eddy Curry
2014,-6.5,SG,Scotty Hopson
2013,8.5,SF,Jerry Stackhouse
2017,7.2,SF,Mario Hezonja
