1989,11.1,PG,Anthony Taylor
1986,7.2,C,Wallace Bryant
1986,37.7,C,Jerome Henderson
1988,12.8,PF,Claude Gregory
1985,10.4,PF,Rory White
1984,9.4,C,Dave Robisch
1982,5.2,SF,Bob Dandridge
1983,-0.8,C,Jim Zoet
1982,6.8,SG,Keith Herron
1980,3.5,PG,Terry Crosby
1983,12.2,SG,Jim Spanarkel
1989,16.4,PG,Sidney Moncrief
1980,14.6,PF,Tom Boswell
1981,15.5,PG,Billy McKinney
1984,13.2,SG,Ricky Sobers
1983,8.4,PG,Kevin Porter
1984,11,PG,Charlie Criss
1983,13.2,SF,Steve Mix
1982,-2.7,PF,Mel Bennett
1989,18.4,PF,John Stroeder
1980,7.4,SG,Charlie Scott
1984,11.3,PF,Reggie Johnson
1985,14.3,SF,Marques Johnson
1988,7.9,SF,Joe Arlauckas
1982,11.7,SF,Larry Spriggs
1985,7.3,SG,Kenny Natt
1989,13.1,SG,Ricky Berry
1980,18.7,SF,Abdul Jeelani
1983,16,PF,Brad Branson
1985,7.5,PG,Quinn Buckner
1983,8.8,C,Joel Kramer
1989,11.7,SF,Phil Hubbard
1985,11.9,PG,Ronnie Lester
1988,13.9,SF,Buck Johnson
1981,-5.4,PF,Monti Davis
1988,8.2,SF,Bill Hanzlik
1987,-6.9,PG,Jerry Eaves
1987,17.9,C,Kareem Abdul-Jabbar*
1982,13.3,SF,Campy Russell
1981,11.8,C,Brett Vroman
1986,11.8,PF,Mickey Johnson
1987,11.9,PF,James Bailey
1982,5.4,SG,Hawkeye Whitney
1980,9.3,SG,Earl Tatum
1982,9.3,PG,Jim McElroy
1980,5.3,PF,Tim Bassett
1982,30.7,SG,John McCullough
1986,10.5,PF,Bill Garnett
1985,14.7,SF,Ernie Grunfeld
1981,6.2,SG,Billy Reid
1987,2.6,SG,Perry Young
1983,8.6,SF,Jan Van
1981,-18.6,C,Lewis Brown
1983,21.1,PF,Mike Davis
1987,17,SF,Julius Erving*
1982,13.7,PG,Brian Taylor
1984,10.9,C,Joe Meriweather
1981,-4.7,PF,Lee Johnson
1980,22.7,C,Carl Kilpatrick
1984,2.7,PF,Steve Lingenfelter
1986,12.5,SG,Freeman Williams
1982,13,SF,Toby Knight
1980,14.5,PG,Mack Calvin
1988,10.2,SG,Steve Burtt
1989,10.6,SF,Shelton Jones
